ID No,Prog Code,Gender,YoG,CGPA,CGPA100,CGPA200,CGPA300,CGPA400
51995,PHYE,Female,2012,3.82,3.63,3.65,4.48,3.78
76281,PHYE,Male,2012,3.44,3.37,3.26,3.48,3.67
93812,PHYE,Female,2012,4.50,4.06,4.47,4.76,4.85
54738,PHYE,Male,2012,2.62,3.20,2.43,2.32,2.51
86518,PHYE,Male,2012,3.55,3.98,3.29,3.55,3.25
60662,PHYE,Male,2012,3.37,3.71,3.25,3.26,3.21
95261,PHYE,Male,2012,2.63,2.55,2.66,2.46,2.80
74670,PHYE,Male,2012,2.75,3.02,2.40,2.81,2.76
41583,PHYE,Male,2012,3.74,4.35,3.66,3.83,2.98
80360,PHYE,Male,2012,2.69,3.35,2.27,2.93,2.34
67517,PHYE,Male,2013,3.06,3.20,2.76,3.13,3.21
90196,PHYE,Male,2013,3.27,3.69,2.73,3.41,3.41
86853,PHYE,Male,2013,3.90,4.11,4.00,3.62,3.77
74261,PHYE,Male,2013,4.08,4.02,4.34,3.52,4.24
96594,PHYE,Male,2013,2.82,2.82,2.70,2.79,2.96
83959,PHYE,Male,2013,3.55,3.36,3.69,3.34,3.73
83122,PHYE,Male,2013,3.41,3.87,3.43,3.14,3.11
81712,PHYE,Male,2013,3.75,3.91,3.68,3.83,3.62
92906,PHYE,Male,2013,3.36,3.64,3.06,3.31,3.41
26082,PHYE,Male,2013,3.61,3.89,3.74,3.31,3.38
68137,PHYE,Male,2013,3.83,3.84,3.81,3.75,3.86
36454,PHYE,Female,2013,4.47,4.31,4.24,4.86,4.61
37860,PHYE,Male,2013,3.24,3.96,3.26,3.10,2.71
81852,PHYE,Male,2013,3.36,3.20,3.28,3.76,3.37
24333,PHYE,Male,2013,3.73,3.73,3.81,3.83,3.59
97424,PHYE,Male,2013,3.97,4.13,4.11,3.45,4.00
51702,PHYE,Male,2013,4.30,4.38,4.53,3.90,4.25
74257,PHYE,Male,2013,4.38,4.24,4.44,4.24,4.55
30624,PHYE,Male,2013,3.64,3.80,3.34,3.48,3.87
90990,PHYE,Male,2013,3.24,2.67,3.20,3.35,3.78
76573,PHYE,Female,2013,2.31,2.33,1.80,2.58,2.57
46410,PHYE,Male,2013,3.33,3.76,3.21,3.03,3.25
81381,PHYE,Male,2014,2.36,2.84,2.10,2.45,2.22
58617,PHYE,Male,2013,4.34,4.40,4.40,4.17,4.32
43175,PHYE,Male,2013,3.51,3.82,3.24,3.21,3.68
86703,PHYE,Male,2014,3.27,3.06,3.28,2.58,4.15
70423,PHYE,Male,2014,3.82,3.71,3.64,3.66,4.24
40331,PHYE,Male,2014,4.22,4.16,4.04,4.03,4.54
51801,PHYE,Male,2014,3.68,3.94,3.60,3.14,3.87
90562,PHYE,Male,2014,3.06,2.78,2.78,2.84,3.49
38227,PHYE,Male,2014,3.04,3.00,2.32,2.74,3.61
52742,PHYE,Male,2014,4.06,3.53,4.30,3.90,4.41
36906,PHYE,Male,2014,3.60,3.29,3.80,3.17,4.20
88329,PHYE,Male,2014,3.59,3.53,3.43,3.21,4.00
67113,PHYE,Female,2014,4.30,3.84,4.08,4.24,4.91
88674,PHYE,Female,2014,3.86,3.47,3.76,3.66,4.52
25764,PHYE,Male,2014,3.55,3.39,3.70,3.17,3.71
91693,PHYE,Female,2014,4.01,3.63,4.06,3.80,4.48
30760,PHYE,Female,2014,3.98,3.55,3.84,3.94,4.57
84055,PHYE,Male,2014,4.19,4.04,4.28,3.72,4.54
81766,PHYE,Male,2014,3.33,2.88,3.20,3.00,4.06
25607,PHYR,Male,2012,2.69,2.88,2.30,3.13,2.72
73204,PHYR,Male,2012,4.37,4.24,4.53,4.13,4.51
79928,PHYR,Female,2012,3.09,3.53,2.61,3.61,2.90
93000,PHYR,Male,2012,3.83,4.02,3.92,3.84,3.46
37145,PHYR,Male,2012,3.53,3.33,3.36,3.66,3.85
80589,PHYR,Female,2013,3.13,2.53,3.26,3.42,3.37
53130,PHYR,Male,2013,3.53,3.89,3.31,3.29,3.59
64199,PHYR,Female,2013,4.28,4.00,4.27,4.06,4.86
88673,PHYR,Male,2013,3.27,3.40,3.25,3.26,3.13
46937,PHYR,Male,2013,2.94,2.80,2.66,2.94,3.22
87277,PHYR,Male,2013,4.09,4.36,4.15,4.26,3.57
44299,PHYR,Male,2013,2.89,2.98,2.53,3.39,2.94
81281,PHYR,Male,2013,3.32,3.96,3.14,3.07,3.04
61566,PHYR,Male,2013,2.47,3.02,2.18,2.45,2.33
42282,PHYR,Male,2013,4.41,4.29,4.70,4.26,4.32
80031,PHYR,Male,2013,3.71,3.56,4.06,3.71,3.37
92484,PHYR,Male,2014,2.13,2.91,1.77,2.58,1.82
78001,PHYR,Male,2013,2.90,3.04,3.00,2.61,2.86
87508,PHYR,Female,2013,3.83,3.80,3.90,3.74,3.84
27376,PHYR,Male,2014,4.46,4.31,4.47,4.45,4.60
48502,PHYR,Male,2014,3.88,3.76,3.88,3.81,4.03
36589,PHYR,Male,2014,3.25,2.90,3.25,3.20,3.53
88479,PHYR,Male,2014,3.99,3.92,4.21,3.68,4.41
30462,PHYR,Male,2014,3.28,3.27,3.37,2.97,3.50
46237,PHYR,Male,2014,3.30,3.27,3.06,3.35,3.63
33346,PHYR,Male,2014,3.63,3.57,3.60,3.41,4.03
25155,PHYG,Male,2011,3.73,3.39,3.53,3.94,4.22
81024,PHYG,Male,2011,2.84,2.90,2.57,3.03,2.93
41958,PHYG,Male,2011,3.22,3.04,2.66,3.42,3.79
60726,PHYG,Female,2011,3.46,3.43,3.07,3.55,3.89
50574,PHYG,Male,2014,1.88,2.35,1.41,2.16,1.63
53891,PHYG,Male,2012,2.95,3.51,2.44,2.94,3.00
30336,PHYG,Male,2012,2.70,3.10,2.53,2.94,2.25
72374,PHYG,Male,2012,2.92,3.08,2.80,2.94,2.58
73694,PHYG,Male,2013,2.72,2.38,2.82,2.81,2.88
75664,PHYG,Male,2013,2.32,3.09,2.11,2.08,2.12
42907,PHYG,Male,2012,3.51,3.76,3.11,3.39,3.42
91912,PHYG,Male,2012,3.13,3.35,2.80,3.42,2.98
79580,PHYG,Female,2012,4.32,3.78,4.38,4.65,4.63
24445,PHYG,Female,2012,2.78,3.27,2.31,2.97,2.73
81273,PHYG,Male,2012,2.55,2.65,2.07,3.16,2.47
60785,PHYG,Male,2012,4.23,4.22,4.23,3.97,4.44
84434,PHYG,Female,2012,3.99,3.65,4.13,4.29,4.00
82942,PHYG,Male,2012,3.50,3.78,3.19,3.65,3.08
57679,PHYG,Male,2012,3.52,3.88,3.45,2.81,3.12
38719,PHYG,Male,2014,2.46,3.27,2.22,2.94,1.92
77327,PHYG,Male,2012,2.51,3.31,2.22,2.13,2.22
47966,PHYG,Male,2012,3.47,3.92,3.43,2.94,3.40
35134,PHYG,Male,2013,2.61,3.20,2.51,2.68,2.29
45217,PHYG,Male,2014,2.15,2.96,1.67,2.45,1.92
96411,PHYG,Male,2013,3.62,3.76,3.98,3.45,3.19
34925,PHYG,Male,2013,3.85,4.11,4.11,3.42,3.59
77721,PHYG,Male,2014,2.27,2.60,2.50,2.52,1.85
49795,PHYG,Male,2013,4.27,4.16,4.45,4.16,4.28
50735,PHYG,Male,2013,3.45,3.33,3.63,3.35,3.42
91629,PHYG,Female,2013,4.38,4.31,4.40,4.39,4.44
95665,PHYG,Male,2013,3.62,3.60,3.68,3.52,3.67
28728,PHYG,Male,2013,3.49,4.00,3.09,3.45,3.42
64106,PHYG,Female,2013,4.18,4.04,4.23,4.16,4.28
96596,PHYG,Male,2013,2.91,2.36,3.35,2.87,3.02
64982,PHYG,Male,2013,3.66,3.42,3.83,3.55,3.82
27052,PHYG,Female,2014,4.56,4.39,4.70,4.58,4.63
65054,PHYG,Male,2014,4.18,4.29,4.43,3.68,4.14
